Ref number,Carbon precursors,Sample name,Sbet (m2g-1),Vtotal (cm3g-1),Vmicro (cm3g-1),P (bar),T (K),C (%),O (%),N (%),Uptake (mmolg-1),DOI,Year,Title
51,walnut shells,WSC−500,17,4.3999999999999997E-2,4.0000000000000001E-3,1,273,83.91,14.02,2.0699999999999998,1.71,https://doi.org/10.1016/j.jece.2024.114182,2024,Targeted construction of porous biochar with well-developed pore structure for high-performance CO2 adsorption
,,AC−1–700,728,0.39,0.37,1,273,87.65,10.29,2.06,4.93,,,
,,AC−2–700,1569,0.81,0.77,1,273,88.69,9.0399999999999991,2.27,6.75,,,
,,AC−3–700,1879,1,0.91,1,273,89.38,9.01,1.61,5.54,,,
,,AC−2–600,1357,0.73,0.68,1,273,90.49,7.72,1.79,6.09,,,
,,AC−2–800,1738,0.9,0.85,1,273,89.48,8.4600000000000009,2.06,6.35,,,
,,AC−2–900,2115,1.1200000000000001,0.96,1,273,92.32,6.08,1.6,5.48,,,
,,WSC−500,17,4.3999999999999997E-2,4.0000000000000001E-3,10,273,83.91,14.02,2.0699999999999998,2.68,,,
,,AC−1–700,728,0.39,0.37,10,273,87.65,10.29,2.06,7.05,,,
,,AC−2–700,1569,0.81,0.77,10,273,88.69,9.0399999999999991,2.27,14.13,,,
,,AC−3–700,1879,1,0.91,10,273,89.38,9.01,1.61,16.14,,,
,,AC−2–600,1357,0.73,0.68,10,273,90.49,7.72,1.79,12.79,,,
,,AC−2–800,1738,0.9,0.85,10,273,89.48,8.4600000000000009,2.06,16.440000000000001,,,
,,AC−2–900,2115,1.1200000000000001,0.96,10,273,92.32,6.08,1.6,17.59,,,
,,WSC−500,17,4.3999999999999997E-2,4.0000000000000001E-3,1,298,83.91,14.02,2.0699999999999998,1.1499999999999999,,,
,,AC−1–700,728,0.39,0.37,1,298,87.65,10.29,2.06,3.39,,,
,,AC−2–700,1569,0.81,0.77,1,298,88.69,9.0399999999999991,2.27,4.1900000000000004,,,
,,AC−3–700,1879,1,0.91,1,298,89.38,9.01,1.61,3.2,,,
,,AC−2–600,1357,0.73,0.68,1,298,90.49,7.72,1.79,3.65,,,
,,AC−2–800,1738,0.9,0.85,1,298,89.48,8.4600000000000009,2.06,3.46,,,
,,AC−2–900,2115,1.1200000000000001,0.96,1,298,92.32,6.08,1.6,3.11,,,
,,WSC−500,17,4.3999999999999997E-2,4.0000000000000001E-3,10,298,83.91,14.02,2.0699999999999998,2.35,,,
,,AC−1–700,728,0.39,0.37,10,298,87.65,10.29,2.06,6.31,,,
,,AC−2–700,1569,0.81,0.77,10,298,88.69,9.0399999999999991,2.27,12.13,,,
,,AC−3–700,1879,1,0.91,10,298,89.38,9.01,1.61,12.91,,,
,,AC−2–600,1357,0.73,0.68,10,298,90.49,7.72,1.79,10.74,,,
,,AC−2–800,1738,0.9,0.85,10,298,89.48,8.4600000000000009,2.06,12.8,,,
,,AC−2–900,2115,1.1200000000000001,0.96,10,298,92.32,6.08,1.6,13.26,,,
52,Rice husk,RHC,249.8,0.121,0.09,,,73.16,7.75,0.65,,https://doi.org/10.1016/j.seppur.2022.122089,2022,Green synthesis of porous biochar with interconnected pore architectures from typical silicon-rich rice husk for efficient CO2 capture
,,RHC-PC-2,1343.8,0.68,0.49,1,298,39.369999999999997,20.78,1,3.4,,,
,,PC-2,1768.9,0.89700000000000002,0.69399999999999995,1,298,68.290000000000006,19.95,0.28000000000000003,3.09,,,
,,RHC-KOH-2,1609.5,0.875,0.71599999999999997,,,36.35,20.100000000000001,0.09,,,,
,,RHC-PC-2–500,419.9,0.23100000000000001,0.14799999999999999,,,,,,,,,
,,RHC-PC-2–600,797.9,0.40699999999999997,0.28899999999999998,,,,,,,,,
,,RHC-PC-2–800,1991,1.0209999999999999,0.71,,,,,,,,,
,,RHC-PC-0.25,699.3,0.40200000000000002,0.23799999999999999,,,,,,,,,
,,RHC-PC-0.5,1285.5,0.68500000000000005,0.46899999999999997,,,,,,,,,
,,RHC-PC-1,1301.2,0.66700000000000004,0.47399999999999998,,,,,,,,,
,,RHC-PC-3,928.3,0.48699999999999999,0.33500000000000002,,,,,,,,,
53,,,,,,,,,,,,https://doi.org/10.1016/j.fuel.2024.132789,2024,Molecular simulation of free CO2 injection on the coal containing CH4 structure and gas replacement
54,Peach Kernel,PC-700-0.5,539.6,0.28699999999999998,0.27200000000000002,0.15,298,76.02,19.37,0.25,1.46,https://doi.org/10.1002/slct.202204287Digital Object Identifier (DOI),2023,A Peach-Kernel-Derived Ultramicroporous Carbon with Extremely High CO2-Capture Ability
,,PC-800-0.5,749.1,0.39900000000000002,0.38300000000000001,0.15,298,77.150000000000006,20.89,0.16,1.39,,,
,,PC-900-0.5,708.2,0.378,0.35899999999999999,0.15,298,,,,1.28,,,
,,PC-800-0.75,788,0.41499999999999998,0.40500000000000003,0.15,298,86.27,16.559999999999999,0.26,1.64,,,
,,PC-800-0.8,921.7,0.48699999999999999,0.47,0.15,298,,,,1.41,,,
,,PC-800-1.0,997.6,0.53,0.50900000000000001,0.15,298,71.66,24.79,0.09,1.33,,,
,,PC-800-1.25,947.1,0.503,0.48099999999999998,0.15,298,71.52,27.62,0.04,1.2,,,
,,PC-800-1.5,937.3,0.502,0.47399999999999998,0.15,298,71.8,28.3,0.18,1.19,,,
,,PC-700-0.5,539.6,0.28699999999999998,0.27200000000000002,1,298,76.02,19.37,0.25,3.4,,,
,,PC-800-0.5,749.1,0.39900000000000002,0.38300000000000001,1,298,77.150000000000006,20.89,0.16,4.0999999999999996,,,
,,PC-900-0.5,708.2,0.378,0.35899999999999999,1,298,,,,3.74,,,
,,PC-800-0.75,788,0.41499999999999998,0.40500000000000003,1,298,86.27,16.559999999999999,0.26,4.92,,,
,,PC-800-0.8,921.7,0.48699999999999999,0.47,1,298,,,,4.62,,,
,,PC-800-1.0,997.6,0.53,0.50900000000000001,1,298,71.66,24.79,0.09,4.4400000000000004,,,
,,PC-800-1.25,947.1,0.503,0.48099999999999998,1,298,71.52,27.62,0.04,4.2,,,
,,PC-800-1.5,937.3,0.502,0.47399999999999998,1,298,71.8,28.3,0.18,4.1500000000000004,,,
55,Wasted coal liquefaction,ACFs-890-3,912.14,0.24,0.23,1,298,93.54,4.68,0.61,2.72,https://doi.org/10.1016/j.envres.2022.114197,2022,Activated carbon fiber derived from wasted coal liquefaction residual for CO2 capture
,,ACFs-920-3,1224.71,0.42,0.39,1,298,94.3,4.05,0.62,5.76,,,
,,ACFs-950-1,705.87,0.22,0.2,1,298,90.91,7.14,0.65,2.4500000000000002,,,
,,ACFs-950-2,1118.52,0.38,0.37,1,298,91.23,6.93,0.57999999999999996,2.81,,,
,,ACFs-950-3,1408.77,0.59,0.56000000000000005,1,298,94.82,3.59,0.61,3.53,,,
56,greasyback shrimp shell,C-GSS-800-1:2,724.79,0.65,0.1,1,273,81.62,,5.93,2.5819999999999999,https://doi.org/10.1016/j.fuel.2023.129287,2024,Sustainable preparation of hierarchical porous carbon from discarded shells of crustaceans for efficient CO2 capture
,,C-GSS-800-1:1,1734.64,1.48,0.24,1,273,80.849999999999994,,5.61,5.1440000000000001,,,
,,C-GSS-800-3:2,1231.3,1.25,0.49,1,273,80.19,,4.07,4.5339999999999998,,,
,,C-GSS-800-2:1,936.33,0.95,0.34,1,273,79.06,,3.23,4.2309999999999999,,,
,,C-GSS-800-3:1,868.23,0.73,0.33,1,273,80.31,,3.01,4.1029999999999998,,,
,,C-GSS-800-1:2,724.79,0.65,0.1,1,298,81.62,,5.93,2.2040000000000002,,,
,,C-GSS-800-1:1,1734.64,1.48,0.24,1,298,80.849999999999994,,5.61,4.3250000000000002,,,
,,C-GSS-800-3:2,1231.3,1.25,0.49,1,298,80.19,,4.07,3.6880000000000002,,,
,,C-GSS-800-2:1,936.33,0.95,0.34,1,298,79.06,,3.23,3.5659999999999998,,,
,,C-GSS-800-3:1,868.23,0.73,0.33,1,298,80.31,,3.01,3.5230000000000001,,,
57,Cotton fibers,CC2-600,520,0.314,0.60650000000000004,0.1,298,,,,0.69,https://doi.org/10.1016/j.seppur.2023.124470,2023,Ultra-microporous cotton fiber-derived activated carbon by a facile one-step chemical activation strategy for efficient CO2 adsorption
,,CC2-700,892,0.36799999999999999,0.68559999999999999,0.1,298,,,,0.86,,,
,,CC2-800,1371,0.60899999999999999,0.99370000000000003,0.1,298,,,,0.91,,,
,,CC1-800,1310,0.57299999999999995,0.90010000000000001,0.1,298,,,,0.76,,,
,,CC3-800,1343,0.6,1.0282,0.1,298,,,,0.9,,,
,,CC2-600,520,0.314,0.60650000000000004,1,298,,,,3.06,,,
,,CC2-700,892,0.36799999999999999,0.68559999999999999,1,298,,,,3.26,,,
,,CC2-800,1371,0.60899999999999999,0.99370000000000003,1,298,,,,4.43,,,
,,CC1-800,1310,0.57299999999999995,0.90010000000000001,1,298,,,,3.79,,,
,,CC3-800,1343,0.6,1.0282,1,298,,,,3.88,,,
58,Orange peel,Activated with KOH + alum,1113,0.56000000000000005,0.44,1,273,81,17,1.5,4.5,https://doi.org/10.1016/j.ccst.2023.100149,2023,Synthesis of porous and activated carbon from lemon peel waste for CO2 adsorption
,,Activated with KOH,2143,1.3,0.84,1,273,86,12,1.4,3.2,,,
,,Activated with KOH + alum,1113,0.56000000000000005,0.44,1,298,81,17,1.5,2.8,,,
,,Activated with KOH,2143,1.3,0.84,1,298,86,12,1.4,2,,,
,,Activated with KOH + alum,1113,0.56000000000000005,0.44,1,313,81,17,1.5,2,,,
,,Activated with KOH,2143,1.3,0.84,1,313,86,12,1.4,1.4,,,
59,Pine cone,,,,,,,,,,,https://doi.org/10.1016/j.powtec.2023.119084,2023,Characterization and optimization of pore structure and water adsorption capacity in pinecone-derived activated carbon by steam activation
60,Avocado seeds,C_NaOH,918,0.57399999999999995,0.29499999999999998,1,273,,,,3.69,10.3390/ma17164157,2024,Activated Carbon for CO2 Adsorption from Avocado Seeds Activated with NaOH: The Significance of the Production Method
,,C_NaOHdry,700,0.71599999999999997,0.159,1,273,,,,2.37,,,
,,C_NaOHdry+H2O,696,0.76100000000000001,0.16800000000000001,1,273,,,,2.56,,,
,,C500_NaOH,885,0.44,0.28999999999999998,1,273,,,,4.2,,,
,,C500_NaOHdry,1217,0.54700000000000004,0.41799999999999998,1,273,,,,4.9000000000000004,,,
,,C_NaOH,918,0.57399999999999995,0.29499999999999998,1,283,,,,3.07,,,
,,C_NaOHdry,700,0.71599999999999997,0.159,1,283,,,,2.1,,,
,,C_NaOHdry+H2O,696,0.76100000000000001,0.16800000000000001,1,283,,,,2.16,,,
,,C500_NaOH,885,0.44,0.28999999999999998,1,283,,,,3.5,,,
,,C500_NaOHdry,1217,0.54700000000000004,0.41799999999999998,1,283,,,,4,,,
,,C_NaOH,918,0.57399999999999995,0.29499999999999998,1,293,,,,2.57,,,
,,C_NaOHdry,700,0.71599999999999997,0.159,1,293,,,,1.69,,,
,,C_NaOHdry+H2O,696,0.76100000000000001,0.16800000000000001,1,293,,,,1.64,,,
,,C500_NaOH,885,0.44,0.28999999999999998,1,293,,,,2.96,,,
,,C500_NaOHdry,1217,0.54700000000000004,0.41799999999999998,1,293,,,,3.37,,,
,,C_NaOH,918,0.57399999999999995,0.29499999999999998,1,303,,,,2.12,,,
,,C_NaOHdry,700,0.71599999999999997,0.159,1,303,,,,1.19,,,
,,C_NaOHdry+H2O,696,0.76100000000000001,0.16800000000000001,1,303,,,,1.21,,,
,,C500_NaOH,885,0.44,0.28999999999999998,1,303,,,,2.46,,,
,,C500_NaOHdry,1217,0.54700000000000004,0.41799999999999998,1,303,,,,2.76,,,
61,"corn cob, sugarcane bagasse, wheat straw",Sugarcane bagasse,2348,1.69,,1,273,56.72,20.39,12.67,6.35,10.1007/s11665-023-08360-z,2024,Preparation and Characterization Studies of Biomass-Based Adsorbents for CO2 Capture
,,Wheat straw-activated carbon,1945,0.89,,1,273,82.87,6.82,3.21,5.85,,,
,,Corn cob-activated carbon,1654,0.75,,1,273,88.54,6.45,1.89,5.25,,,
,,Sugarcane bagasse,2348,1.69,,1,303,56.72,20.39,12.67,5.3,,,
,,Wheat straw-activated carbon,1945,0.89,,1,303,82.87,6.82,3.21,4.4000000000000004,,,
,,Corn cob-activated carbon,1654,0.75,,1,303,88.54,6.45,1.89,4,,,
,,Sugarcane bagasse,2348,1.69,,1,333,56.72,20.39,12.67,4.2,,,
,,Wheat straw-activated carbon,1945,0.89,,1,333,82.87,6.82,3.21,3.3,,,
,,Corn cob-activated carbon,1654,0.75,,1,333,88.54,6.45,1.89,3.2,,,
,,Sugarcane bagasse,2348,1.69,,1,363,56.72,20.39,12.67,2.15,,,
,,Wheat straw-activated carbon,1945,0.89,,1,363,82.87,6.82,3.21,1.45,,,
,,Corn cob-activated carbon,1654,0.75,,1,363,88.54,6.45,1.89,1.2,,,
62,Actived carbon fibers,AC-500-4-700,673,0.33,0.28000000000000003,1,273,,,,4.3,10.3390/molecules29133153,2024,Versatile Activated Carbon Fibers Derived from the Cotton Fibers Used as CO2 Solid-State Adsorbents and Electrode Materials
,,AC-600-4-700,1597,0.76,0.64,1,273,,,,6.9,,,
,,AC-700-4-700,1158,0.56000000000000005,0.5,1,273,,,,5.9,,,
,,AC-600-3-700,802,0.39,0.28999999999999998,1,273,,,,4.9000000000000004,,,
,,AC-600-5-700,1334,0.63,0.53,1,273,,,,5.7,,,
,,AC-600-4-600,1495,0.69,0.59,1,273,,,,6.5,,,
,,AC-600-4-800,1501,0.79,0.55000000000000004,1,273,,,,6.3,,,
,,AC-500-4-700,673,0.33,0.28000000000000003,1,298,,,,2.8,,,
,,AC-600-4-700,1597,0.76,0.64,1,298,,,,4.5999999999999996,,,
,,AC-700-4-700,1158,0.56000000000000005,0.5,1,298,,,,4,,,
,,AC-600-3-700,802,0.39,0.28999999999999998,1,298,,,,3.6,,,
,,AC-600-5-700,1334,0.63,0.53,1,298,,,,4,,,
,,AC-600-4-600,1495,0.69,0.59,1,298,,,,4.4000000000000004,,,
,,AC-600-4-800,1501,0.79,0.55000000000000004,1,298,,,,4.2,,,
63,wood powder,C-NWP,389,0.161,0.1333,,,,,,,https://doi.org/10.1016/j.ccst.2023.100161,2024,Scalable production of wood carbon microspheres for high-efficiency carbon dioxide capture
,,C-DWP,496.53,0.18659999999999999,0.1716,,,,,,,,,
,,C-NWP/Zn,1000.42,0.36349999999999999,0.34839999999999999,,,,,,,,,
,,C-DWP/Zn,1769.13,0.62370000000000003,0.59919999999999995,1,298,86.4,8.8000000000000007,2.5,3.51,,,
64,waste eucalyptus powder,Eucalyptus sawdust,2390.7600000000002,1.23,0.49,1,273,85.81,12.74,1.45,5.21,https://doi.org/10.1016/j.jelechem.2022.116580,2022,Targeting application of hierarchical porous carbon by facile one-step site-specific activation of wood powder: CO2 adsorption and supercapacitors
,,Eucalyptus sawdust,2390.7600000000002,1.23,0.49,1,298,85.81,12.74,1.45,3.54,,,
65,,,,,,,,,,,,doi.org/10.1007/s44274-024-00146-x,2023,Utilization of cocoa pod husk waste biomass for post-combustion CO2 adsorption
66,Rape straw,RS,81.13,9.5000000000000001E-2,1.2E-2,1,298,47.79,23.21,0.97,0.6,https://doi.org/10.1016/j.seppur.2022.120592,2022,Straw and wood based biochar for CO2 capture: Adsorption performance and governing mechanisms
,,SS,81.48,0.14099999999999999,3.5999999999999997E-2,1,298,79.41,10.38,1.6,0.94,,,
,,CS,122.06,0.13500000000000001,6.6000000000000003E-2,1,298,75.42,10.3,1.41,0.84,,,
,,WS,123.23,0.106,1.4999999999999999E-2,1,298,63.32,17,1.45,0.72,,,
,,NS,336.73,0.19600000000000001,0.13300000000000001,1,298,82.99,11.13,0.32,0.94,,,
,,HW,347.96,0.47099999999999997,0.14699999999999999,1,298,84.7,8.56,0.3,1.04,,,
,,PW,356.87,0.46400000000000002,0.13300000000000001,1,298,82.14,11.73,0.48,0.98,,,
67,Sawdust,Raw sawdust,100.43,0.11,,1,298,,,,1.1599999999999999,https://doi.org/10.1016/j.matchemphys.2024.129177,2024,Activated porous carbon derived from sawdust for CO2 capture
,,A–CS–700,703.94,0.28000000000000003,,1,298,,,,3.31,,,
,,A–CS–800,927.55,0.34,,1,298,,,,6.54,,,
,,A–CS–900,1308.71,0.47,,1,298,,,,7.43,,,
,,A–CS–1000,1651.34,0.68,,1,298,,,,9.1999999999999993,,,
,,A–CS–1050,1429.18,72,,1,298,,,,8.9600000000000009,,,
,,A–CS–1100,1163.26,0.86,,1,298,,,,8.6300000000000008,,,
68,Walnut shells,WS-5-1-3,1370.4,0.63,0.54,1,273,,,,4.17,10.3390/atmos13071110,2022,Effect of Pore Structure on CO2 Adsorption Performance for ZnCl2/FeCl3/H2O(g) Co-Activated Walnut Shell-Based Biochar
,,WS-5-1.5-1.5,1267.5,0.54,0.49,1,273,,,,4.42,,,
,,WS-5-3-1,1111.4000000000001,0.49,0.43,1,273,,,,4.6100000000000003,,,
,,WS-5-3-0,836.6,0.43,0.31,1,273,,,,4.07,,,
,,WS-5-0-3,960.9,0.45,0.37,1,273,,,,4.24,,,
,,WS-5-1-3-0.1,1693.7,0.94,0.64,1,273,,,,3.85,,,
,,WS-5-1.5-1.5-0.1,2584.9,1.28,1.01,1,273,,,,4.5599999999999996,,,
,,WS-5-3-1-0.1,1548.5,0.85,0.57999999999999996,1,273,,,,4.4400000000000004,,,
,,WS-5-3-0-0.1,1388.4,0.64,0.53,1,273,,,,4.72,,,
,,WS-5-0-3-0.1,1793.7,1.03,0.67,1,273,,,,4.2699999999999996,,,
,,WS-5-3-1-0.15,2074.6,1.17,0.54,1,273,,,,4.12,,,
,,WS-5-3-1-0.2,1683.1,0.87,0.49,1,273,,,,4.2,,,
,,WS-5-3-1-0.25,2316.8000000000002,1.46,0.43,1,273,,,,4.79,,,
,,WS-5-1.5-1.5-0.15,2647.8,1.32,0.54,1,273,,,,4.57,,,
,,WS-5-1.5.-1.5-0.2,2261.5,2.58,0.4,1,273,,,,4.26,,,
,,WS-5-1.5-1.5-0.25,1862.9,1.1299999999999999,0.69,1,273,,,,3.03,,,
,,WS-5-1-3,1370.4,0.63,0.54,1,298,,,,2.81,,,
,,WS-5-1.5-1.5,1267.5,0.54,0.49,1,298,,,,3.2,,,
,,WS-5-3-1,1111.4000000000001,0.49,0.43,1,298,,,,3.02,,,
,,WS-5-3-0,836.6,0.43,0.31,1,298,,,,2.95,,,
,,WS-5-0-3,960.9,0.45,0.37,1,298,,,,2.81,,,
,,WS-5-1-3-0.1,1693.7,0.94,0.64,1,298,,,,2.4,,,
,,WS-5-1.5-1.5-0.1,2584.9,1.28,1.01,1,298,,,,2.72,,,
,,WS-5-3-1-0.1,1548.5,0.85,0.57999999999999996,1,298,,,,2.77,,,
,,WS-5-3-0-0.1,1388.4,0.64,0.53,1,298,,,,2.63,,,
,,WS-5-0-3-0.1,1793.7,1.03,0.67,1,298,,,,2.76,,,
,,WS-5-3-1-0.15,2074.6,1.17,0.54,1,298,,,,2.59,,,
,,WS-5-3-1-0.2,1683.1,0.87,0.49,1,298,,,,2.41,,,
,,WS-5-3-1-0.25,2316.8000000000002,1.46,0.43,1,298,,,,2.58,,,
,,WS-5-1.5-1.5-0.15,2647.8,1.32,0.54,1,298,,,,2.89,,,
,,WS-5-1.5.-1.5-0.2,2261.5,2.58,0.4,1,298,,,,2.71,,,
,,WS-5-1.5-1.5-0.25,1862.9,1.1299999999999999,0.69,1,298,,,,2.44,,,
69,Pine sawdust,BC,293.3,0.19,0.18,1,273,88.65,9.2899999999999991,0.47,1.17,https://doi.org/10.1016/j.jece.2023.111378,2023,Separation of CO2 using biochar and KOH and ZnCl2 activated carbons derived from pine sawdust
,,ACPS850-K-4,2864.5,1.46,0.99,1,273,91.62,6.07,-,1.03,,,
,,ACPS600-K-4,2437.2,1.0900000000000001,0.97,1,273,79.989999999999995,16.510000000000002,1.08,1.65,,,
,,ACPS850-K-2,2270.5,1.02,0.87,1,273,88.93,8.44,0.57999999999999996,1.33,,,
,,ACPS850-Z-D,471.4,0.26,0.23,1,273,93.1,4.22,1.56,1.41,,,
,,ACPS850-Z-W,501.1,0.26,0.23,1,273,94.86,3.82,0.59,1.56,,,
70,,,,,,,,,,,,,,
71,Wheat straw,BC600,1064,0.5,0.41,1,273,74.98,23.29,1.12,5.17,https://doi.org/10.1016/j.cej.2024.155607,2024,"Hierarchically porous MgO/biochar composites for efficient CO2 capture: Structure, performance and mechanism"
,,BC700,1748,0.77,0.69,1,273,86.58,12.09,1.32,5.7,,,
,,BC800,2765,1.64,0.97,1,273,95.26,3.97,0.77,6,,,
,,MgO/BC-1,1453,0.75,0.56000000000000005,1,273,76.12,18.94,0.87,6.65,,,
,,MgO/BC-5,793,0.54,0.28999999999999998,1,273,70.06,23.30,0.35,3.38,,,
,,MgO/BC-1S,1485,0.81,0.52,1,273,,,,0.09,,,
72,Macadamia nut shells,PH800-0,1235,0.52200000000000002,0.46,0.15,273,,,,2.14,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
,,PH800-1,1589,0.64500000000000002,0.59599999999999997,0.15,273,,,,2.0499999999999998,,,
,,PH800-2,1597,0.64800000000000002,0.6,0.15,273,,,,1.97,,,
,,PH800-3,1674,0.71399999999999997,0.63700000000000001,0.15,273,,,,2.13,,,
,,PH800-4,1725,0.75600000000000001,0.65200000000000002,0.15,273,,,,1.86,,,
,,PH700-0,855,0.36599999999999999,0.316,0.15,273,91.600000000000009,8.3000000000000007,,1.82,,,
,,PH700-1,1342,0.53700000000000003,0.499,0.15,273,,,,2.0499999999999998,,,
,,PH700-2,1323,0.52800000000000002,0.49099999999999999,0.15,273,,,,2.11,,,
,,PH700-3,1276,0.52300000000000002,0.47699999999999998,0.15,273,,,,2.25,,,
,,PH700-4,1285,0.53600000000000003,0.48,0.15,273,91.6,8.5,,2.2999999999999998,,,
,,PH600-0,608,0.26100000000000001,0.224,0.15,273,,,,1.92,,,
,,PH600-1,967,0.39500000000000002,0.36,0.15,273,,,,2.09,,,
,,PH600-2,933,0.379,0.34699999999999998,0.15,273,,,,2.2000000000000002,,,
,,PB800-0,1427,0.61499999999999999,0.56399999999999995,0.15,273,,,,1.98,,,
,,PB800-1,1618,0.66900000000000004,0.54600000000000004,0.15,273,,,,1.98,,,
,,PB800-2,1559,0.61899999999999999,0.58199999999999996,0.15,273,,,,2.12,,,
,,PB800-3,1558,0.623,0.58199999999999996,0.15,273,,,,2.08,,,
,,PB800-4,1626,0.66,0.61,0.15,273,,,,2.0699999999999998,,,
,,PB700-0,1156,0.47699999999999998,0.438,0.15,273,91.300000000000011,8.6,,2.1,,,
,,PB700-1,1332,0.54300000000000004,0.502,0.15,273,,,,2.2400000000000002,,,
,,PB700-2,1421,0.55700000000000005,0.52500000000000002,0.15,273,,,,2.2599999999999998,,,
,,PB700-3,1407,0.55600000000000005,0.52600000000000002,0.15,273,,,,2.2999999999999998,,,
,,PB700-4,1382,0.54600000000000004,0.51700000000000002,0.15,273,91.300000000000011,8.8000000000000007,,2.36,,,
,,PB600-0,504,0.221,0.191,0.15,273,,,,2.14,,,
,,PB600-1,926,0.372,0.34399999999999997,0.15,273,,,,2.33,,,
,,PB600-2,900,0.37,0.33600000000000002,0.15,273,,,,2.29,,,
,,PC800-0,1388,0.59399999999999997,0.435,0.15,298,,,,2.0299999999999998,,,
,,PC800-1,1704,0.70499999999999996,0.64300000000000002,0.15,298,,,,1.91,,,
,,PC800-2,1562,0.63,0.58099999999999996,0.15,298,,,,2.13,,,
,,PC800-3,1549,0.61699999999999999,0.57699999999999996,0.15,298,,,,2.12,,,
,,PC800-4,1475,0.59599999999999997,0.55000000000000004,0.15,298,,,,1.96,,,
,,PC700-0,1090,0.44800000000000001,0.41099999999999998,0.15,298,90.2,9.8000000000000007,,2.11,,,
,,PC700-1,1416,0.58199999999999996,0.53800000000000003,0.15,298,,,,2.17,,,
,,PC700-2,1367,0.54,0.50900000000000001,0.15,298,,,,2.15,,,
,,PC700-3,1399,0.56100000000000005,0.52200000000000002,0.15,298,,,,2.34,,,
,,PC700-4,1306,0.52200000000000002,0.48499999999999999,0.15,298,92.3,7.7,,2.44,,,
,,PC600-0,550,0.26,0.20799999999999999,0.15,298,,,,2.06,,,
,,PC600-1,983,0.39,0.36499999999999999,0.15,298,,,,2.2799999999999998,,,
,,PC600-2,975,0.39100000000000001,0.36299999999999999,0.15,298,,,,2.31,,,
,,PH800-0,1235,0.52200000000000002,0.46,0.15,298,,,,1.1499999999999999,,,
,,PH800-1,1589,0.64500000000000002,0.59599999999999997,0.15,298,,,,1.05,,,
,,PH800-2,1597,0.64800000000000002,0.6,0.15,298,,,,1.05,,,
,,PH800-3,1674,0.71399999999999997,0.63700000000000001,0.15,298,,,,1.1399999999999999,,,
,,PH800-4,1725,0.75600000000000001,0.65200000000000002,0.15,298,,,,0.99,,,
,,PH700-0,855,0.36599999999999999,0.316,0.15,298,91.600000000000009,8.3000000000000007,,1.02,,,
,,PH700-1,1342,0.53700000000000003,0.499,0.15,298,,,,1.08,,,
,,PH700-2,1323,0.52800000000000002,0.49099999999999999,0.15,298,,,,1.17,,,
,,PH700-3,1276,0.52300000000000002,0.47699999999999998,0.15,298,,,,1.22,,,
,,PH700-4,1285,0.53600000000000003,0.48,0.15,298,91.6,8.5,,1.22,,,
,,PH600-0,608,0.26100000000000001,0.224,0.15,298,,,,1.1299999999999999,,,
,,PH600-1,967,0.39500000000000002,0.36,0.15,298,,,,1.24,,,
,,PH600-2,933,0.379,0.34699999999999998,0.15,298,,,,1.2,,,
,,PB800-0,1427,0.61499999999999999,0.56399999999999995,0.15,298,,,,1.06,,,
,,PB800-1,1618,0.66900000000000004,0.54600000000000004,0.15,298,,,,1.05,,,
,,PB800-2,1559,0.61899999999999999,0.58199999999999996,0.15,298,,,,1.1399999999999999,,,
,,PB800-3,1558,0.623,0.58199999999999996,0.15,298,,,,1.1399999999999999,,,
,,PB800-4,1626,0.66,0.61,0.15,298,,,,1.1000000000000001,,,
,,PB700-0,1156,0.47699999999999998,0.438,0.15,298,91.300000000000011,8.6,,1.1499999999999999,,,
,,PB700-1,1332,0.54300000000000004,0.502,0.15,298,,,,1.2,,,
,,PB700-2,1421,0.55700000000000005,0.52500000000000002,0.15,298,,,,1.21,,,
,,PB700-3,1407,0.55600000000000005,0.52600000000000002,0.15,298,,,,1.23,,,
,,PB700-4,1382,0.54600000000000004,0.51700000000000002,0.15,298,91.300000000000011,8.8000000000000007,,1.29,,,
,,PB600-0,504,0.221,0.191,0.15,298,,,,1.42,,,
,,PB600-1,926,0.372,0.34399999999999997,0.15,298,,,,1.34,,,
,,PB600-2,900,0.37,0.33600000000000002,0.15,298,,,,1.3,,,
,,PC800-0,1388,0.59399999999999997,0.435,0.15,298,,,,1.1499999999999999,,,
,,PC800-1,1704,0.70499999999999996,0.64300000000000002,0.15,298,,,,1.05,,,
,,PC800-2,1562,0.63,0.58099999999999996,0.15,298,,,,1.1599999999999999,,,
,,PC800-3,1549,0.61699999999999999,0.57699999999999996,0.15,298,,,,1.07,,,
,,PC800-4,1475,0.59599999999999997,0.55000000000000004,0.15,298,,,,1.02,,,
,,PC700-0,1090,0.44800000000000001,0.41099999999999998,0.15,298,90.2,9.8000000000000007,,1.1599999999999999,,,
,,PC700-1,1416,0.58199999999999996,0.53800000000000003,0.15,298,,,,1.1599999999999999,,,
,,PC700-2,1367,0.54,0.50900000000000001,0.15,298,,,,1.19,,,
,,PC700-3,1399,0.56100000000000005,0.52200000000000002,0.15,298,,,,1.28,,,
,,PC700-4,1306,0.52200000000000002,0.48499999999999999,0.15,298,92.3,7.7,,1.31,,,
,,PC600-0,550,0.26,0.20799999999999999,0.15,298,,,,1.24,,,
